,MR,Hypothesis,Incorrect Number,Incorrect Named Entity,Incorrect Word,Context Error,Not checkable,Other,Fluency problem
458,"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""11.79"",city=""Altamira"",daily_accumulation=""11"",day=""21"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [SEP] TOTAL_DEFORESTATION(area=""108.39"",city=""Altamira"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]","O monitoramento do Instituto Nacional de Pesquisas Espaciais alertou o desmatamento de 11,79 km2 no município de Altamira / Pará no dia 21 de julho de 2020 - Altamira já teve alertas de desmatamento em 11 dias desse mês, totalizando 108,39 km2 de desmatamento.",,,,,,,
459,"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""22"",day=""26"",month=""2"",year=""2021"") [HISTORY] No dia, Mata Atlântica teve 12 focos de queimadas e foi o bioma mais atingido.","  Ao todo, no dia 26 de fevereiro de 2020, o INPE registrou 22 focos de queimadas no território brasileiro. ",,,,,,,
460,"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""2.69"",city=""Sao Felix do Araguaia"",daily_accumulation=""4"",day=""19"",location=""deter-amz"",month=""8"",state=""MT"",year=""2020"") [HISTORY] [PARAGRAPH]","No dia 19 de agosto de 2020, o Instituto Nacional de Pesquisas Espaciais informou que houve alertas de desmatamento que somam 2,69 km2 em Sao Felix do Araguaia / Mato Grosso, acumulando 4 dias com alertas no mês na região.",,,,,,,
461,"[AMAZON_FIRE] [INTENTS] BIOMA_FIRE_ALERT(bioma=""Mata Atlântica"",cases=""12"",day=""26"",month=""2"",year=""2021"") [HISTORY] Segundo dados de queimadas do Instituto Nacional de Pesquisas Espaciais(INPE), hoje, 26 de fevereiro de 2021, VALENÇA / BAHIA, localizada em Mata Atlântica, foi a cidade mais atingida por focos de queimadas, acumulando 3 focos de incêndio no dia.","No dia, Mata Atlântica teve 12 focos de queimadas e foi o bioma mais atingido.",,,,,,,
462,"[COVID19] [INTENTS] TOTAL_CASES(cases=""4239763"") [SEP] TOTAL_DEATHS(deaths=""129575"") [HISTORY] [PARAGRAPH]","  São registrados, no total, 129.575 mortes e 4.239.763 casos de #COVID19 no Brasil. ",,,,,,,
463,"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""1.43"",city=""Caroebe"",daily_accumulation=""8"",day=""10"",location=""deter-amz"",month=""9"",state=""RR"",year=""2020"") [SEP] TOTAL_DEFORESTATION(area=""3.26"",city=""Caroebe"",location=""deter-amz"",month=""9"",state=""RR"",year=""2020"") [HISTORY] [PARAGRAPH]","O monitoramento do Instituto Nacional de Pesquisas Espaciais alertou o desmatamento de 1,43 km2 no município de Candeias / Roraima no dia 10 de setembro de dois mil e vinte - Candeias já teve alertas de desmatamento em 8 dias desse mês, totalizando 3,26 km2 de desmatamento.",,,,,,,
464,"[DEFORESTATION_DAILY] [INTENTS] TOTAL_DEFORESTATION(area=""80.19"",city=""Sao Felix do Xingu"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [HISTORY] Em 1 de julho de 2020, o Instituto Nacional de Pesquisas Espaciais reportou avisos de desmatamento somando 3,60 km² em Sao Felix do Xingu / Pará, que acumulou 12 dias de alertas.","Sao Felix do Xingu acumula 80,19 km2 de desmatamento em julho.",,,,,,,
465,"[COVID19] [INTENTS] DEATHS_VARIATION_LAST_DAY(trend=""high"",variation=""4.52"") [SEP] NEW_DEATHS(deaths=""1156"",highest=""False"") [SEP] TOTAL_DEATHS(deaths=""26754"") [HISTORY] O Brasil chega ao total de 438.238 casos de #COVID19, com recorde de 26.417 novos casos nas últimas 24 horas.","As mortes por #COVID19 no país chegam a 26.754, com 1.156 novos óbitos, representando um aumento diário de 4,52 por cento.",,,,,,,
466,"[AMAZON_FIRE] [INTENTS] BIOMA_FIRE_ALERT(bioma=""Mata Atlântica"",cases=""42"",day=""16"",month=""3"",year=""2021"") [HISTORY] O Instituto Nacional de Pesquisas Espaciais(INPE) identificou, ao todo, 111 focos de queimadas no território brasileiro.","Comparado ao mês anterior, o desmatamento teve aumento de VARIATION_1.",,,,,,,
467,"[DEFORESTATION_MONTH] [INTENTS] CAUSE(area=""312.44"",cause=""DESMATAMENTO_CR"",location=""deter-amz"",month=""4"",year=""2021"") [HISTORY] Segundo o Instituto Nacional de Pesquisas Espaciais (INPE), 322,91 km² foram desmatados na Amazônia Legal, em abril de 2021.","  A principal causa para o desmatamento na região foi o desmatamento com solo exposto, que deixa a terra sem vegetação. ",,,,,,,
468,"[DEFORESTATION_DAILY] [INTENTS] CAUSE(cause=""DESMATAMENTO_CR"",city=""None"",location=""deter-amz"",month=""7"",state=""PA"",uc=""ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO"",year=""2020"") [HISTORY] [PARAGRAPH]","O principal tipo de desmatamento foi o desmatamento com solo exposto, que deixa a terra sem vegetação.",,,,,,,
469,"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""11.79"",city=""Altamira"",daily_accumulation=""11"",day=""21"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [SEP] TOTAL_DEFORESTATION(area=""108.39"",city=""Altamira"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]","  O monitoramento do Instituto Nacional de Pesquisas Espaciais alertou o desmatamento de 11,79 km² no município de Altamira / Pará no dia 21 de julho de dois mil e vinte - Altamira já teve alertas de desmatamento em 11 dias desse mês, totalizando 108,39 km² de desmatamento. ",,,,,,,
470,"[COVID19] [INTENTS] DEATHS_VARIATION_LAST_DAY(trend=""high"",variation=""4.52"") [SEP] NEW_DEATHS(deaths=""1156"",highest=""False"") [SEP] TOTAL_DEATHS(deaths=""26754"") [HISTORY] O Brasil chega ao total de 438.238 casos de #COVID19, com recorde de 26.417 novos casos nas últimas 24 horas.","  Desde ontem, foram registrados no país 1.156 novas mortes, que agora somam vinte e seis mil quinhentos e setenta e quatro, representando um crescimento diário de 4,52 por cento. ",,,,,,,
471,"[DEFORESTATION_DAILY] [INTENTS] TOTAL_DEFORESTATION(area=""80.19"",city=""Sao Felix do Xingu"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [HISTORY] Em 1 de julho de 2020, o Instituto Nacional de Pesquisas Espaciais reportou avisos de desmatamento somando 3,60 km² em Sao Felix do Xingu / Pará, que acumulou 12 dias de alertas.","  Sao Felix do Xingu acumula 80,19 km² de área desmatada no mês de julho de 2020. ",,,,,,,
472,"[COVID19] [INTENTS] CASES_VARIATION_LAST_DAY(trend=""high"",variation=""0.65"") [SEP] NEW_CASES(cases=""58691"",highest=""False"") [SEP] TOTAL_CASES(cases=""9119477"") [HISTORY] [PARAGRAPH]","O Brasil registra 58.691 novos casos de #COVID19, somando 9.119.477 casos no total e alta de 0,65% em relação ao dia anterior.",,,,,,,
473,"[DEFORESTATION_DAILY] [INTENTS] TOTAL_DEFORESTATION(area=""0.75"",city=""None"",location=""deter-amz"",month=""7"",state=""PA"",uc=""RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO"",year=""2020"") [HISTORY] Em 27 de julho de 2020, o INPE registrou alertas de desmatamento na RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO / Pará que somaram 0,52 km², acumulando 2 dias com alertas no mês.","Em julho, a RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO acumula 0,75 km2 de área desmatada.",,,,,,,
474,"[DEFORESTATION_MONTH] [INTENTS] CAUSE(area=""312.44"",cause=""DESMATAMENTO_CR"",location=""deter-amz"",month=""4"",year=""2021"") [HISTORY] Segundo o Instituto Nacional de Pesquisas Espaciais (INPE), 322,91 km² foram desmatados na Amazônia Legal, em abril de 2021.","  O principal tipo foi o desmatamento com solo exposto, que deixa a terra sem nenhuma cobertura florestal, com 312,44 km². ",,,,,,,
475,"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""345"",day=""12"",month=""11"",year=""2020"") [HISTORY] [PARAGRAPH]","  O Instituto Nacional de Pesquisas Espaciais(INPE) identificou, ao todo, três mil quatrocentos e quarenta e nove focos de queimadas no território brasileiro. ",,,,,,,
476,"[COVID19] [INTENTS] CASES_VARIATION_LAST_DAY(trend=""high"",variation=""0.83"") [SEP] DEATHS_VARIATION_LAST_DAY(trend=""high"",variation=""0.56"") [HISTORY] [PARAGRAPH]","  Nas últimas 24 horas, o número de infecções confirmadas teve crescimento de 0,83% e o número de óbitos alta de 0,56%. ",,,,,,,
477,"[COVID19] [INTENTS] TOTAL_CASES(cases=""5632505"") [SEP] TOTAL_DEATHS(deaths=""162035"") [HISTORY] [PARAGRAPH]",  O Brasil soma 5.632.505 casos de #COVID19 e cento e sessenta e dois mil duzentos e trinta e cinco mortes ocasionadas pelo vírus. ,,,,,,,
478,"[AMAZON_FIRE] [INTENTS] CITY_FIRE_ALERT(bioma=""Mata Atlântica"",cases=""3"",city=""VALENÇA"",day=""26"",month=""2"",state=""BAHIA"",year=""2021"") [HISTORY] [PARAGRAPH]","Segundo dados de queimadas do Instituto Nacional de Pesquisas Espaciais(INPE), hoje, 26 de fevereiro de 2021, VALENÇA / BAHIA, localizada no Pantanal, foi a cidade mais atingida por focos de queimadas, acumulando 3 focos de incêndio no dia.",,,,,,,
479,"[COVID19] [INTENTS] CASES_VARIATION_LAST_DAY(trend=""high"",variation=""3.61"") [SEP] NEW_CASES(cases=""40131"",highest=""False"") [SEP] TOTAL_CASES(cases=""1151479"") [HISTORY] As mortes por #COVID19 no Brasil chegam a 52.771, com 1.364 novos óbitos, representando um aumento diário de 2,65%.","Os casos de infecção pelo vírus alcançam 11.214.579, uma alta diária de 3,51%, representada por 41.013 novos casos.",,,,,,,
480,"[AMAZON_FIRE] [INTENTS] CITY_FIRE_ALERT(bioma=""Amazônia"",cases=""12"",city=""CANARANA"",day=""11"",month=""2"",state=""MATO GROSSO"",year=""2021"") [HISTORY] O Instituto Nacional de Pesquisas Espaciais(INPE) identificou, ao todo, 111 focos de queimadas no território brasileiro.","  CANARANA / MATO GROSSO, na Amazônia, foi a cidade mais atingida, acumulando 12 focos de incêndio no dia. ",,,,,,,
481,"[DEFORESTATION_DAILY] [INTENTS] CAUSE(cause=""DESMATAMENTO_CR"",city=""None"",location=""deter-amz"",month=""7"",state=""PA"",uc=""FLORESTA NACIONAL DE ALTAMIRA"",year=""2020"") [HISTORY] [PARAGRAPH]","O principal tipo de desmatamento foi o desmatamento com solo exposto, que deixa a terra sem vegetação.",,,,,,,
482,"[DEFORESTATION_MONTH] [INTENTS] CAUSE(area=""1578.87"",cause=""DESMATAMENTO_CR"",location=""deter-amz"",month=""7"",year=""2020"") [HISTORY] Comparado ao mês anterior, o desmatamento teve aumento de 59,05%.","O principal tipo foi o desmatamento com solo exposto, deixando a terra sem vegetação, com 1.578,87 km2.",,,,,,,
483,"[AMAZON_FIRE] [INTENTS] CITY_FIRE_ALERT(bioma=""Pampa"",cases=""5"",city=""PIRATINI"",day=""16"",month=""3"",state=""RIO GRANDE DO SUL"",year=""2021"") [HISTORY] Comparado ao mês anterior, o desmatamento teve aumento de VARIATION_1.","PIRATINI / RIO GRANDE DO SUL, em Pampa, foi a cidade mais atingida, acumulando 5 focos de incêndio.",,,,,,,
484,"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""3.28"",city=""Novo Repartimento"",daily_accumulation=""10"",day=""16"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]","Em 16 de julho de dois mil e vinte, o Instituto Nacional de Pesquisas Espaciais (INPE) reportou avisos de desmatamento somando 3,28 km2 em Novo Repartimento / Pará, que acumulou 10 dias de alertas.",,,,,,,
485,"[AMAZON_FIRE] [INTENTS] CITY_FIRE_ALERT(bioma=""Amazônia"",cases=""11"",city=""FELIZ NATAL"",day=""26"",month=""11"",state=""MATO GROSSO"",year=""2020"") [HISTORY] [PARAGRAPH]","Segundo dados de queimadas do Instituto Nacional de Pesquisas Espaciais(INPE), hoje, 26 de novembro de dois mil e vinte, FELIZ NATAL / MATO GROSSO, localizada na Amazônia, foi a cidade mais atingida por focos de queimadas, acumulando 11 focos de incêndio no dia.",,,,,,,
486,"[AMAZON_FIRE] [INTENTS] BIOMA_FIRE_ALERT(bioma=""Mata Atlântica"",cases=""5"",day=""25"",month=""12"",year=""2020"") [HISTORY] Segundo dados de queimadas do Instituto Nacional de Pesquisas Espaciais(INPE), hoje, 25 de dezembro de 2020, CERRO AZUL / PARANÁ, localizada em Mata Atlântica, foi a cidade mais atingida por focos de queimadas, acumulando 2 focos de incêndio no dia.","No dia, Mata Atlântica teve 5 focos de queimadas e foi o bioma mais atingido.",,,,,,,
487,"[DEFORESTATION_DAILY] [INTENTS] TOTAL_DEFORESTATION(area=""0.75"",city=""None"",location=""deter-amz"",month=""7"",state=""PA"",uc=""RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO"",year=""2020"") [HISTORY] Em 27 de julho de 2020, o INPE registrou alertas de desmatamento na RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO / Pará que somaram 0,52 km², acumulando 2 dias com alertas no mês.","  A RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO soma 0,75 km² de desmatamento no mês analisado. ",,,,,,,
488,"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""22"",day=""26"",month=""2"",year=""2021"") [HISTORY] No dia, Mata Atlântica teve 12 focos de queimadas e foi o bioma mais atingido.","Ao todo, no dia 26 de fevereiro de 2 mil e vinte, o INPE registrou 22 focos de queimadas no território brasileiro.",,,,,,,
489,"[AMAZON_FIRE] [INTENTS] CITY_FIRE_ALERT(bioma=""Mata Atlântica"",cases=""3"",city=""VALENÇA"",day=""26"",month=""2"",state=""BAHIA"",year=""2021"") [HISTORY] [PARAGRAPH]","Segundo dados de queimadas do Instituto Nacional de Pesquisas Espaciais(INPE), hoje, 26 de fevereiro de 2 mil e vinte e um, VIENÇA / BAHIA, localizada em Mata Atlântica, foi a cidade mais atingida por focos de queimadas, acumulando 3 focos de incêndio no dia.",,,,,,,
490,"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""1.43"",city=""Caroebe"",daily_accumulation=""8"",day=""10"",location=""deter-amz"",month=""9"",state=""RR"",year=""2020"") [SEP] TOTAL_DEFORESTATION(area=""3.26"",city=""Caroebe"",location=""deter-amz"",month=""9"",state=""RR"",year=""2020"") [HISTORY] [PARAGRAPH]","O monitoramento do Instituto Nacional de Pesquisas Espaciais (INPE) alertou o desmatamento de 1,43 km2 no município de Caraibe / Roraima no dia 10 de setembro de dois mil e vinte - Caraibe já teve alertas de desmatamento em 8 dias desse mês, totalizando 3,26 km2 de desmatamento.",,,,,,,
491,"[COVID19] [INTENTS] TOTAL_CASES(cases=""4239763"") [SEP] TOTAL_DEATHS(deaths=""129575"") [HISTORY] [PARAGRAPH]","  São registrados, no total, 123.575 mortes e 4.239.763 casos de #COVID19 no Brasil. ",,,,,,,
492,"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""3.28"",city=""Novo Repartimento"",daily_accumulation=""10"",day=""16"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]","  No dia 16 de julho de 2020, o Instituto Nacional de Pesquisas Espaciais (INPE) informou que houve alertas de desmatamento que somam 3,28 km² em Novo Repartimento / Pará, acumulando 10 dias com alertas no mês na região. ",,,,,,,
493,"[AMAZON_FIRE] [INTENTS] BIOMA_FIRE_ALERT(bioma=""Mata Atlântica"",cases=""5"",day=""25"",month=""12"",year=""2020"") [HISTORY] Segundo dados de queimadas do Instituto Nacional de Pesquisas Espaciais(INPE), hoje, 25 de dezembro de 2020, CERRO AZUL / PARANÁ, localizada em Mata Atlântica, foi a cidade mais atingida por focos de queimadas, acumulando 2 focos de incêndio no dia.","No dia, Mata Atlântica teve 5 focos de queimadas e foi o bioma mais atingido.",,,,,,,
494,"[DEFORESTATION_DAILY] [INTENTS] CAUSE(cause=""DESMATAMENTO_CR"",city=""Juruti"",location=""deter-amz"",month=""9"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]","O principal tipo foi o desmatamento com solo exposto, que retira toda a vegetação da floresta.",,,,,,,
495,"[AMAZON_FIRE] [INTENTS] BIOMA_FIRE_ALERT(bioma=""Mata Atlântica"",cases=""12"",day=""26"",month=""2"",year=""2021"") [HISTORY] Segundo dados de queimadas do Instituto Nacional de Pesquisas Espaciais(INPE), hoje, 26 de fevereiro de 2021, VALENÇA / BAHIA, localizada em Mata Atlântica, foi a cidade mais atingida por focos de queimadas, acumulando 3 focos de incêndio no dia.","No dia, Mata Atlântica teve 12 focos de queimadas e foi o bioma mais atingido.",,,,,,,
496,"[DEFORESTATION_MONTH] [INTENTS] TOTAL_DEFORESTATION(UC=""FLORESTA NACIONAL DO JAMANXIM"",area=""35.93"",city=""Novo Progresso,Itaituba"",location=""deter-amz"",month=""4"",state=""PA"",year=""2021"") [HISTORY] [PARAGRAPH]",  A Unidade de Conservação onde teve mais desmatamento foi a FLORESTA NACIONAL DO JAMANXIM / Pará (três vírgula nove três km²). ,,,,,,,
497,"[AMAZON_FIRE] [INTENTS] BIOMA_FIRE_ALERT(bioma=""Mata Atlântica"",cases=""5"",day=""25"",month=""12"",year=""2020"") [HISTORY] Segundo dados de queimadas do Instituto Nacional de Pesquisas Espaciais(INPE), hoje, 25 de dezembro de 2020, CERRO AZUL / PARANÁ, localizada em Mata Atlântica, foi a cidade mais atingida por focos de queimadas, acumulando 2 focos de incêndio no dia.","No dia, Mata Atlântica teve 5 focos de queimadas e foi o bioma mais atingido.",,,,,,,
498,"[DEFORESTATION_DAILY] [INTENTS] TOTAL_DEFORESTATION(area=""21.51"",city=""Ruropolis"",location=""deter-amz"",month=""9"",state=""PA"",year=""2020"") [HISTORY] No dia 5 de setembro de 2020, o Instituto Nacional de Pesquisas Espaciais (INPE) informou que houve alertas de desmatamento que somam 7,54 km² em Ruropolis / Pará, acumulando 9 dias com alertas no mês na região.","No mês de setembro, Ruropolis acumula 25,51 km2 de área desmatada.",,,,,,,
499,"[DEFORESTATION_DAILY] [INTENTS] CAUSE(cause=""DESMATAMENTO_CR"",city=""Juruti"",location=""deter-amz"",month=""9"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]","A principal causa dos alertas de desmatamento foi o desmatamento com solo exposto, que deixa a floresta sem nenhuma vegetação.",,,,,,,
500,"[DEFORESTATION_DAILY] [INTENTS] CAUSE(cause=""DESMATAMENTO_CR"",city=""Juruti"",location=""deter-amz"",month=""9"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]","O principal tipo de desmatamento foi o desmatamento com solo exposto, que deixa a terra sem vegetação.",,,,,,,
501,"[DEFORESTATION_MONTH] [INTENTS] TOTAL_DEFORESTATION(UC=""FLORESTA NACIONAL DO JAMANXIM"",area=""21.75"",city=""Novo Progresso,Itaituba"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]","  A Unidade de Conservação onde teve mais desmatamento foi a FLORESTA NACIONAL DO JAMANXIM / Pará (21,75 km²). ",,,,,,,
502,"[AMAZON_FIRE] [INTENTS] BIOMA_FIRE_ALERT(bioma=""Amazônia"",cases=""80"",day=""11"",month=""2"",year=""2021"") [HISTORY] CANARANA / MATO GROSSO, na Amazônia, foi a cidade mais atingida, acumulando 12 focos de incêndio no dia.",  A Amazônia teve 80 focos de queimadas e foi o bioma mais atingido. ,,,,,,,
503,"[DEFORESTATION_DAILY] [INTENTS] TOTAL_DEFORESTATION(area=""5.16"",city=""Rio Branco"",location=""deter-amz"",month=""6"",state=""AC"",year=""2020"") [HISTORY] O desmatamento com solo exposto, que deixa o solo sem vegetação, foi a principal causa de desmatamento.","  No total, cinco vírgula um 6 km² foram desmatados em Rio Branco no mês de junho. ",,,,,,,
504,"[COVID19] [INTENTS] TOTAL_CASES(cases=""5911758"") [SEP] TOTAL_DEATHS(deaths=""166743"") [HISTORY] [PARAGRAPH]",O Brasil chega a 5.591.758 casos e contabiliza 167.443 mortes pela doença.,,,,,,,
505,"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""22"",day=""26"",month=""2"",year=""2021"") [HISTORY] No dia, Mata Atlântica teve 12 focos de queimadas e foi o bioma mais atingido.","Ao todo, no dia 26 de fevereiro de 2020, o INPE registrou 22 focos de queimadas no território brasileiro.",,,,,,,
506,"[COVID19] [INTENTS] TOTAL_CASES(cases=""1370488"") [SEP] TOTAL_DEATHS(deaths=""58385"") [HISTORY] [PARAGRAPH]","São registrados, no total, 58.285 mortes e 13.710.487 casos de #COVID19 no Brasil.",,,,,,,
507,"[DEFORESTATION_DAILY] [INTENTS] CAUSE(cause=""DESMATAMENTO_CR"",city=""Altamira"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]","A principal causa dos alertas de desmatamento foi o desmatamento com solo exposto, que deixa a floresta sem nenhuma vegetação.",,,,,,,
